Name,Employee ID,Service Center,Date,Gap Time,First Pro Number,First Pro HU,Second Pro Number,Second Pro HU
John White,93384238,STX,2023-08-29,30.49,1594816633,1,7078127089,5
John White,93384238,STX,2023-08-29,31.43,5760012899,1,734061133,3
John White,93384238,STX,2023-08-29,23.68,5929149430,8,5199301550,2
John White,93384238,STX,2023-08-29,30.25,3683372449,2,1571113948,5
John White,93384238,STX,2023-08-29,33.23,3572986207,3,5113357113,3
Sandra Hopkins,48756022,DAL,2023-08-29,29.27,8612552287,4,4426158942,3
Sandra Hopkins,48756022,DAL,2023-08-29,31.07,1573995609,2,7816322544,1
Sandra Hopkins,48756022,DAL,2023-08-29,34.15,6540904898,2,9158161545,5
Sandra Hopkins,48756022,DAL,2023-08-29,22.81,2344580047,3,4394324540,7
Sandra Hopkins,48756022,DAL,2023-08-29,22.08,1642591877,4,3248225563,1
Sandra Hopkins,48756022,DAL,2023-08-29,30.71,3673480181,1,5946850596,4
Sandra Hopkins,48756022,DAL,2023-08-29,33.53,4767576443,5,6315304296,8
Jill Perez,18947956,DAL,2023-08-29,32.22,8886541965,7,9282993409,1
Jill Perez,18947956,DAL,2023-08-29,21.18,8036354926,8,8871152449,6
Jill Perez,18947956,DAL,2023-08-29,29.74,6264956619,4,9833190277,4
Jill Perez,18947956,DAL,2023-08-29,33.76,6541119906,4,6280930165,6
Jill Perez,18947956,DAL,2023-08-29,24.68,7207962275,5,1662218807,8
Jill Perez,18947956,DAL,2023-08-29,34.66,16862516,5,1478878023,8
Jill Perez,18947956,DAL,2023-08-29,26.45,4594387513,8,6751821905,5
Jill Perez,18947956,DAL,2023-08-29,28.68,5352760061,2,1531037240,7
John Jones,77743148,HOU,2023-08-29,32.13,2322614126,5,5825396539,2
John Jones,77743148,HOU,2023-08-29,32.65,9070347557,7,1649593945,7
John Jones,77743148,HOU,2023-08-29,30.88,3120237585,5,1280853660,5
Valerie Martinez,11650492,FTW,2023-08-29,33.61,3453080153,3,4067479638,4
Chelsea Maddox,66295315,STX,2023-08-29,26.31,8052815286,5,3042170861,5
Chase Hammond,23514686,FTW,2023-08-29,31.36,8366313343,3,4820368770,7
Dorothy Mcbride,83218580,DAL,2023-08-29,20.51,2546915646,1,1087314492,1
Dorothy Mcbride,83218580,DAL,2023-08-29,25.7,924048705,1,6121203523,5
Dorothy Mcbride,83218580,DAL,2023-08-29,28.19,8962970575,4,4205694080,6
Dorothy Mcbride,83218580,DAL,2023-08-29,27.47,4506031726,3,327541769,4
Dorothy Mcbride,83218580,DAL,2023-08-29,26.76,1715013086,1,1326409937,1
Dorothy Mcbride,83218580,DAL,2023-08-29,29.21,2732322900,4,6988735945,5
Barbara Ryan,17568007,DAL,2023-08-29,26.03,3503189746,8,1849214236,4
Barbara Ryan,17568007,DAL,2023-08-29,31.74,1613741441,3,9175480300,2
Barbara Ryan,17568007,DAL,2023-08-29,34.68,6118559017,8,8951396832,8
Barbara Ryan,17568007,DAL,2023-08-29,26.99,130053921,8,2379881482,5
Barbara Ryan,17568007,DAL,2023-08-29,34.64,3587838859,3,8127295543,1
Barbara Ryan,17568007,DAL,2023-08-29,25.32,1147875857,4,4932174625,2
Lynn Hawkins,87449731,HOU,2023-08-29,20.83,9757892654,7,7963055836,1
Lynn Hawkins,87449731,HOU,2023-08-29,25.43,2456691667,6,9278682932,3
Lynn Hawkins,87449731,HOU,2023-08-29,23.3,2290146262,8,8124123,3
Lynn Hawkins,87449731,HOU,2023-08-29,22.64,6258388649,5,2174958268,2
Clarence Gonzalez,2392005,HOU,2023-08-29,26.27,7089360002,5,5897793654,5
Clarence Gonzalez,2392005,HOU,2023-08-29,22.74,4062691436,3,8990532488,8
Clarence Gonzalez,2392005,HOU,2023-08-29,31.44,5313233423,2,9959294545,7
Clarence Gonzalez,2392005,HOU,2023-08-29,28.34,5757373577,3,8691115289,6
Clarence Gonzalez,2392005,HOU,2023-08-29,24.35,2179794641,3,9646027161,6
Clarence Gonzalez,2392005,HOU,2023-08-29,31.66,4721859178,5,7158310621,3
Clarence Gonzalez,2392005,HOU,2023-08-29,26.59,7705243444,6,6776073952,7
Anna Smith,2526554,FTW,2023-08-29,27.2,4577875663,6,4029459087,7
Anna Smith,2526554,FTW,2023-08-29,24.41,1650813792,5,3196578390,3
Anna Smith,2526554,FTW,2023-08-29,20.09,4750732285,8,3944594632,6
Anna Smith,2526554,FTW,2023-08-29,28.79,6403600257,8,8264720697,5
Anna Smith,2526554,FTW,2023-08-29,27.15,6576556532,5,765397047,4
Peggy Tate,30840273,FTW,2023-08-29,20.73,6871231548,7,1420371132,5
Peggy Tate,30840273,FTW,2023-08-29,30.26,2504860427,7,5630122983,8
Peggy Tate,30840273,FTW,2023-08-29,26.59,873311688,4,2188960383,4
Peggy Tate,30840273,FTW,2023-08-29,28.48,2278771786,4,1067472217,5
Peggy Tate,30840273,FTW,2023-08-29,21.32,4194071556,3,5512055391,5
Peggy Tate,30840273,FTW,2023-08-29,27.84,6625986390,8,2675236299,7
Peggy Tate,30840273,FTW,2023-08-29,28.6,4781978503,8,5140932251,6
Matthew Miles,88643207,FTW,2023-08-29,22.57,1793860839,6,7550392560,2
Matthew Miles,88643207,FTW,2023-08-29,26.01,7617360733,5,4426878224,3
Matthew Miles,88643207,FTW,2023-08-29,31.69,7649688500,6,6192904001,5
Ruth Hansen,26410811,OKC,2023-08-29,30.74,2518915104,5,4509570615,4
Melissa Jones,92375666,FTW,2023-08-29,29.34,9164569483,1,1455960781,8
Melissa Jones,92375666,FTW,2023-08-29,32.26,3619538059,5,6291745674,6
Melissa Jones,92375666,FTW,2023-08-29,29.92,9938752312,2,8964027378,1
Melissa Jones,92375666,FTW,2023-08-29,28.06,5012463646,1,9299924190,8
Melissa Jones,92375666,FTW,2023-08-29,23.8,1665936639,2,850724222,6
Melissa Jones,92375666,FTW,2023-08-29,25.68,446336639,3,2859127862,4
Melissa Jones,92375666,FTW,2023-08-29,29.41,4288673245,1,6637793165,2
Melissa Jones,92375666,FTW,2023-08-29,21.98,7663778841,8,4745494860,6
Travis Hernandez,31868090,DAL,2023-08-29,20.65,707694924,3,9426529519,2
Travis Hernandez,31868090,DAL,2023-08-29,27.71,2757184871,8,1077749766,7
Travis Hernandez,31868090,DAL,2023-08-29,20.69,9966470055,5,5928416749,5
Travis Hernandez,31868090,DAL,2023-08-29,32.86,4869654262,1,2819243787,6
Travis Hernandez,31868090,DAL,2023-08-29,29.71,5633314068,7,1525064566,6
Elaine Flores,82308356,OKC,2023-08-29,25.93,487219672,3,321492493,6
Elaine Flores,82308356,OKC,2023-08-29,32.37,1842716284,6,321353776,2
Elaine Flores,82308356,OKC,2023-08-29,28.24,1510466373,7,9941515228,5
Erin Johnson,47665349,HOU,2023-08-29,30.56,9650520453,6,1791393790,2
Erin Johnson,47665349,HOU,2023-08-29,20.86,6065474931,8,9959970061,7
Erin Johnson,47665349,HOU,2023-08-29,23.42,16134343,3,3494766585,8
Erin Johnson,47665349,HOU,2023-08-29,33.24,5442393166,6,9166122213,1
Erin Johnson,47665349,HOU,2023-08-29,26.63,4455473492,7,8493789641,3
Erin Johnson,47665349,HOU,2023-08-29,20.81,917485111,5,1668613906,5
Erin Johnson,47665349,HOU,2023-08-29,34.43,2057218770,2,3738460841,8
Kimberly Lawson,16559716,SHV,2023-08-29,20.04,1536195166,3,4318371998,4
Kimberly Lawson,16559716,SHV,2023-08-29,22.84,5445373381,7,8346646478,3
Kimberly Lawson,16559716,SHV,2023-08-29,28.68,4737937041,2,2720481407,1
Kimberly Lawson,16559716,SHV,2023-08-29,27.34,8159298457,1,4977043336,8
Kimberly Lawson,16559716,SHV,2023-08-29,28.7,7213008718,5,6188832802,8
Kimberly Lawson,16559716,SHV,2023-08-29,26.63,1219887190,8,6864842806,8
Kimberly Lawson,16559716,SHV,2023-08-29,26.61,4570792084,4,3656860706,4
Mary Watson,6002164,HOU,2023-08-29,26.95,2441073484,5,8824510828,4
Mary Watson,6002164,HOU,2023-08-29,24.22,2331849214,7,438693303,6
Mary Watson,6002164,HOU,2023-08-29,30.62,8886682855,4,3357959874,4
Mary Watson,6002164,HOU,2023-08-29,32.47,5071863320,2,696361792,8
Mary Watson,6002164,HOU,2023-08-29,23.49,6375875458,7,9632445241,3
Mary Watson,6002164,HOU,2023-08-29,33.18,6349253723,6,4840716770,4
Mary Watson,6002164,HOU,2023-08-29,25.72,5468976601,6,8498814144,3
Mary Watson,6002164,HOU,2023-08-29,27.09,6613460139,6,6147408480,6
David Newton,67750878,STX,2023-08-29,21.92,6734439242,2,7178687113,8
David Newton,67750878,STX,2023-08-29,25.99,7461201027,2,5339817858,4
David Newton,67750878,STX,2023-08-29,30.32,7174336841,4,3679524286,6
David Newton,67750878,STX,2023-08-29,26.9,5958252401,8,7546964649,7
Rachel Parsons,26264579,FTW,2023-08-29,31.39,9908213823,3,7025055672,8
Rachel Parsons,26264579,FTW,2023-08-29,33.2,1808557565,8,9818495527,2
Rachel Parsons,26264579,FTW,2023-08-29,28.61,4511528120,1,809793919,3
Rachel Parsons,26264579,FTW,2023-08-29,31.55,8613252986,1,4270460694,8
Rachel Parsons,26264579,FTW,2023-08-29,25.1,8740169234,5,9491951194,3
Karen Mathis,27600905,HOU,2023-08-29,27.28,3624430824,6,9507661398,6
Karen Mathis,27600905,HOU,2023-08-29,23.32,7917466750,2,5980354649,2
Karen Mathis,27600905,HOU,2023-08-29,23.16,602916211,4,6383229545,7
Karen Mathis,27600905,HOU,2023-08-29,27.47,5065956222,6,3897159430,2
Karen Mathis,27600905,HOU,2023-08-29,23.17,8006396943,1,5215845997,8
Karen Mathis,27600905,HOU,2023-08-29,24.48,3084285985,6,2944792529,5
Karen Mathis,27600905,HOU,2023-08-29,23.71,749154435,8,9688504880,1
Jennifer Bowman,59486462,FTW,2023-08-29,29.57,4257506607,5,3172085254,2
Jennifer Bowman,59486462,FTW,2023-08-29,30.0,4474753998,8,6131831665,4
Patrick Small,39057094,HOU,2023-08-29,34.75,1905719684,4,2704915448,7
Patrick Small,39057094,HOU,2023-08-29,32.16,3094964469,3,6797675952,7
Denise Sanchez,58873729,SHV,2023-08-29,29.24,2387904762,2,7656456197,5
Denise Sanchez,58873729,SHV,2023-08-29,30.87,5184552972,7,7068841551,1
Denise Sanchez,58873729,SHV,2023-08-29,23.36,9786268913,4,3032055294,5
Denise Sanchez,58873729,SHV,2023-08-29,28.47,2338649442,6,1061123864,1
Denise Sanchez,58873729,SHV,2023-08-29,30.18,501415927,3,481768725,7
Jose Carroll,34218855,FTW,2023-08-29,23.57,7164739224,2,4786915479,8
Jose Carroll,34218855,FTW,2023-08-29,25.25,7744148467,6,4650763062,6
Jose Carroll,34218855,FTW,2023-08-29,28.91,6887871446,2,9279464171,3
Roberto Alexander,57320968,FTW,2023-08-29,24.11,7083059410,5,3632454962,3
Roberto Alexander,57320968,FTW,2023-08-29,22.42,107274199,6,4545873688,8
Roberto Alexander,57320968,FTW,2023-08-29,20.99,3647419550,6,8436170163,1
Roberto Alexander,57320968,FTW,2023-08-29,32.5,703931560,1,2355767726,8
Roberto Alexander,57320968,FTW,2023-08-29,25.45,6212957678,7,4714546250,2
Roberto Alexander,57320968,FTW,2023-08-29,22.14,3642264828,7,6708585090,5
Roberto Alexander,57320968,FTW,2023-08-29,23.57,5733072776,2,7437530047,1
Colin King,27389471,OKC,2023-08-29,28.18,136925299,4,8564381655,3
Colin King,27389471,OKC,2023-08-29,34.33,2249616329,2,6668981311,1
Colin King,27389471,OKC,2023-08-29,31.48,2074793738,4,8772161130,5
Colin King,27389471,OKC,2023-08-29,25.23,639371629,8,4256890973,4
Colin King,27389471,OKC,2023-08-29,33.15,1495318154,2,4076465952,4
Colin King,27389471,OKC,2023-08-29,20.69,2216926852,5,3629467374,2
Colin King,27389471,OKC,2023-08-29,34.24,4533527768,6,1062714544,6
Colin King,27389471,OKC,2023-08-29,34.25,6800884948,2,3689855749,8
Ethan Gallegos,3536701,HOU,2023-08-29,32.16,1735212037,2,2631116703,4
Ethan Gallegos,3536701,HOU,2023-08-29,25.04,6902783418,4,2141583542,7
Ethan Gallegos,3536701,HOU,2023-08-29,24.3,2866906420,3,6981851879,6
Ethan Gallegos,3536701,HOU,2023-08-29,24.71,5803340178,8,2742600246,8
Ethan Gallegos,3536701,HOU,2023-08-29,34.57,8475598422,2,3755474448,7
Ethan Gallegos,3536701,HOU,2023-08-29,25.28,4193698801,7,8652209014,1
Ethan Gallegos,3536701,HOU,2023-08-29,33.31,2505291840,2,7953161879,2
Ethan Gallegos,3536701,HOU,2023-08-29,22.88,8140215781,8,3381626618,8
Brittany Webb,37390235,FTW,2023-08-29,33.4,1463253256,6,5746480533,5
Brittany Webb,37390235,FTW,2023-08-29,29.5,474113305,1,4274568380,4
Austin Herrera,60256606,STX,2023-08-29,27.23,7782247645,3,1929680033,1
Austin Herrera,60256606,STX,2023-08-29,29.01,4130632272,8,8008006238,5
Austin Herrera,60256606,STX,2023-08-29,31.94,6647719949,1,6841702980,4
Austin Herrera,60256606,STX,2023-08-29,29.18,3838959932,7,5291871654,8
Austin Herrera,60256606,STX,2023-08-29,34.59,7414451668,3,1330811760,1
Austin Herrera,60256606,STX,2023-08-29,32.37,264187854,1,5757805329,2
Austin Herrera,60256606,STX,2023-08-29,24.21,1189881070,5,3499939892,4
Austin Herrera,60256606,STX,2023-08-29,20.98,9072138602,3,8883711105,3
Bryan Pham,7886301,STX,2023-08-29,32.91,7455004151,8,4100562016,8
Bryan Pham,7886301,STX,2023-08-29,31.36,8378303581,8,2734412901,8
Bryan Pham,7886301,STX,2023-08-29,20.28,8389560405,6,9024739847,1
Bryan Pham,7886301,STX,2023-08-29,24.65,5807284946,2,5987781953,3
Bryan Pham,7886301,STX,2023-08-29,22.97,5553986245,2,6485854440,5
Bryan Pham,7886301,STX,2023-08-29,29.35,8525626565,4,7603694674,3
Brian Taylor,75222115,FTW,2023-08-29,25.6,101213313,6,6932267968,7
Brian Taylor,75222115,FTW,2023-08-29,22.1,2627709492,6,8244700104,2
Brian Taylor,75222115,FTW,2023-08-29,27.53,2434497456,4,1782586308,4
Brian Taylor,75222115,FTW,2023-08-29,34.4,7951921062,6,1769661858,7
Brian Taylor,75222115,FTW,2023-08-29,32.65,4099242698,5,1305754505,2
Brian Taylor,75222115,FTW,2023-08-29,20.22,4982820480,2,7389766282,4
Brian Taylor,75222115,FTW,2023-08-29,34.61,3297260510,6,6486652173,3
Jennifer Brown,57107385,DAL,2023-08-29,23.27,6958533947,4,544619651,1
Tiffany Smith,69716341,SHV,2023-08-29,24.94,9303369950,3,8999984210,3
Tiffany Smith,69716341,SHV,2023-08-29,26.21,6629571328,5,6720592982,8
Tiffany Smith,69716341,SHV,2023-08-29,27.44,9902034740,2,2993573062,3
Tiffany Smith,69716341,SHV,2023-08-29,34.67,6996123871,2,2027452134,8
Kristy Jacobs,68190334,HOU,2023-08-29,26.38,1208249870,4,5047362088,6
Kristy Jacobs,68190334,HOU,2023-08-29,26.9,2713252815,7,3554102402,1
Kristy Jacobs,68190334,HOU,2023-08-29,26.61,7595941111,5,5667842968,5
Kristy Jacobs,68190334,HOU,2023-08-29,21.26,4118271609,4,9162422481,6
Kristy Jacobs,68190334,HOU,2023-08-29,22.73,2450372999,5,2759590697,1
Kristy Jacobs,68190334,HOU,2023-08-29,21.8,6754977865,5,4218677318,6
Kristy Jacobs,68190334,HOU,2023-08-29,30.9,2388597310,5,61105856,3
Tony Powell,20879496,DAL,2023-08-29,30.38,7183547468,4,2127064651,1
Tony Powell,20879496,DAL,2023-08-29,31.78,6963686617,4,1934024604,6
Tony Powell,20879496,DAL,2023-08-29,24.48,1746585434,6,7606026173,7
Tony Powell,20879496,DAL,2023-08-29,25.25,9167600343,8,1964119798,7
Tony Powell,20879496,DAL,2023-08-29,22.05,4587579339,5,3300437970,4
Brandon Moreno,4793547,DAL,2023-08-29,28.93,2545027005,8,9649677233,6
Brandon Moreno,4793547,DAL,2023-08-29,29.94,7378630426,6,1644193984,5
Brandon Moreno,4793547,DAL,2023-08-29,23.56,3556165492,1,2160119640,7
Brandon Moreno,4793547,DAL,2023-08-29,26.49,8298771158,8,7267949162,3
Brandon Moreno,4793547,DAL,2023-08-29,33.57,8183142653,3,3231260544,4
Brandon Moreno,4793547,DAL,2023-08-29,23.25,2700555794,4,2731092771,3
Brandon Moreno,4793547,DAL,2023-08-29,28.79,1340008124,2,9587507549,2
Brandon Moreno,4793547,DAL,2023-08-29,20.58,7049025881,7,4178798785,3
Anna Nelson,14325942,SHV,2023-08-29,31.2,8627499688,8,1560621418,4
Anna Nelson,14325942,SHV,2023-08-29,23.67,7109727743,8,1976719891,1
Anna Nelson,14325942,SHV,2023-08-29,20.15,7772254036,4,7135981118,8
Anna Nelson,14325942,SHV,2023-08-29,28.38,3455703524,5,9311921239,8
Jacob Carr,74843235,DAL,2023-08-29,31.73,9970459866,3,9550805387,1
Jacob Carr,74843235,DAL,2023-08-29,33.88,8554718760,6,3485317110,1
Jacob Carr,74843235,DAL,2023-08-29,24.03,6917059011,7,955226891,7
Pamela Maldonado,81354516,STX,2023-08-29,29.57,5295062065,7,8082598172,2
Pamela Maldonado,81354516,STX,2023-08-29,34.23,4575934570,7,4591049939,1
Pamela Maldonado,81354516,STX,2023-08-29,33.66,100917724,1,7783579450,5
Pamela Maldonado,81354516,STX,2023-08-29,20.22,4733965031,7,8256641497,5
Pamela Maldonado,81354516,STX,2023-08-29,31.92,2132079155,7,1190067189,6
Pamela Maldonado,81354516,STX,2023-08-29,26.01,8416324558,8,2536116070,6
Pamela Maldonado,81354516,STX,2023-08-29,20.37,9400814058,2,9089353732,6
Pamela Maldonado,81354516,STX,2023-08-29,22.36,5922367460,8,4596132030,4
Ryan Porter,34435132,OKC,2023-08-29,22.43,8724880581,3,7758250466,2
Hunter Munoz,80766757,OKC,2023-08-29,25.28,7144364531,8,1989778194,1
Hunter Munoz,80766757,OKC,2023-08-29,21.49,3558267818,8,1816128183,4
Hunter Munoz,80766757,OKC,2023-08-29,29.15,1671869413,5,8443417809,1
Hunter Munoz,80766757,OKC,2023-08-29,31.01,8465094951,3,4436551582,7
Hunter Munoz,80766757,OKC,2023-08-29,31.44,4116083074,4,7534483193,3
James Bartlett,92131686,OKC,2023-08-29,29.32,9508674866,4,6175585178,8
James Bartlett,92131686,OKC,2023-08-29,33.77,9229773537,4,3130549302,8
James Bartlett,92131686,OKC,2023-08-29,33.17,3944683122,7,5244964951,1
James Bartlett,92131686,OKC,2023-08-29,34.01,1791002092,4,8326730980,4
James Bartlett,92131686,OKC,2023-08-29,32.79,9505549002,8,5841939542,3
James Bartlett,92131686,OKC,2023-08-29,20.46,6987923115,4,5553268521,8
James Bartlett,92131686,OKC,2023-08-29,28.67,2452473378,1,4886117594,1
James Bartlett,92131686,OKC,2023-08-29,33.13,8748414616,5,2049581421,2
John Woodward,43839176,DAL,2023-08-29,32.2,8984436792,2,2842551058,4
John Woodward,43839176,DAL,2023-08-29,21.11,485681101,5,7881992555,2
John Woodward,43839176,DAL,2023-08-29,33.52,981495451,8,6391017303,6
John Woodward,43839176,DAL,2023-08-29,20.03,2828872993,1,3448957752,2
John Woodward,43839176,DAL,2023-08-29,23.37,1697651914,6,1959132762,1
John Woodward,43839176,DAL,2023-08-29,34.64,5020636760,4,9843243061,5
John Woodward,43839176,DAL,2023-08-29,22.72,6428581324,3,4666137936,7
Tina Brown,60561543,DAL,2023-08-29,28.61,562252198,8,3164170210,7
Tina Brown,60561543,DAL,2023-08-29,34.69,546995987,5,9945082190,2
Tina Brown,60561543,DAL,2023-08-29,26.68,5076318719,6,570911658,2
Tina Brown,60561543,DAL,2023-08-29,24.89,3984177981,2,1458678844,8
Tina Brown,60561543,DAL,2023-08-29,31.46,8198036589,6,179021505,1
Tina Hernandez,72195856,STX,2023-08-29,22.4,1553249303,4,6486875023,3
Tina Hernandez,72195856,STX,2023-08-29,24.28,7741448990,3,3188900910,2
Tina Hernandez,72195856,STX,2023-08-29,21.87,6010168561,3,33391817,8
Tina Hernandez,72195856,STX,2023-08-29,33.13,9828433698,3,7964121200,7
Tina Hernandez,72195856,STX,2023-08-29,22.49,7975614184,7,1009761058,2
Tina Hernandez,72195856,STX,2023-08-29,23.49,9127298153,2,9255309410,2
Tina Hernandez,72195856,STX,2023-08-29,31.8,5394686719,3,4071266003,5
Monique Ray,64606888,HOU,2023-08-29,33.16,5774254105,5,220476095,5
Monique Ray,64606888,HOU,2023-08-29,21.41,7045196266,4,6470941869,7
Timothy Mccormick,12800401,STX,2023-08-29,24.18,7561885438,2,6430123079,8
Timothy Mccormick,12800401,STX,2023-08-29,27.37,2471802493,7,7760396726,7
Timothy Mccormick,12800401,STX,2023-08-29,22.06,5382708698,5,7259811446,2
Timothy Mccormick,12800401,STX,2023-08-29,34.23,4434080335,2,5848987971,8
Timothy Mccormick,12800401,STX,2023-08-29,33.74,5556751810,8,4697076684,1
Adam Farmer,43978655,DAL,2023-08-29,26.58,4315620825,4,3930973431,7
Adam Farmer,43978655,DAL,2023-08-29,25.24,4872984190,8,2664358591,8
Adam Farmer,43978655,DAL,2023-08-29,20.41,8073182376,7,7058347290,4
Adam Farmer,43978655,DAL,2023-08-29,25.69,4052239789,7,526185350,8
Adam Farmer,43978655,DAL,2023-08-29,27.94,4898102223,2,1046305732,2
Adam Farmer,43978655,DAL,2023-08-29,32.53,3421004754,2,5980982302,3
Adam Farmer,43978655,DAL,2023-08-29,22.23,2343336810,4,2148780876,3
Chris Madden,94850672,OKC,2023-08-29,25.09,405545518,2,7174684470,2
Chris Madden,94850672,OKC,2023-08-29,28.75,7877051861,5,8722147888,5
Chris Madden,94850672,OKC,2023-08-29,30.82,8964386901,6,3248494037,7
Chris Madden,94850672,OKC,2023-08-29,30.0,8072244246,6,2100198478,8
Chris Madden,94850672,OKC,2023-08-29,24.26,320395150,3,2614041879,7
Chris Madden,94850672,OKC,2023-08-29,34.79,5254518539,5,6615310933,7
Chris Madden,94850672,OKC,2023-08-29,23.14,5654450368,4,6641224219,2
Chris Madden,94850672,OKC,2023-08-29,34.0,274500021,2,3758994357,8
Daniel Ibarra,42835825,HOU,2023-08-29,31.39,6814289806,1,1361934275,6
Daniel Ibarra,42835825,HOU,2023-08-29,21.22,3519611395,1,815382328,3
Daniel Ibarra,42835825,HOU,2023-08-29,26.27,2970297491,6,1813675197,7
Daniel Ibarra,42835825,HOU,2023-08-29,34.75,9660135909,2,4613869056,4
Gary Jennings,17112032,DAL,2023-08-29,24.65,8549788358,7,7298786980,2
Gary Jennings,17112032,DAL,2023-08-29,33.44,5876867465,4,8566347134,2
Gary Jennings,17112032,DAL,2023-08-29,26.2,3932263119,3,614059623,5
Gary Jennings,17112032,DAL,2023-08-29,25.07,6142899103,4,752676178,8
Gary Jennings,17112032,DAL,2023-08-29,31.53,5393483644,1,2749875499,4
Gary Jennings,17112032,DAL,2023-08-29,23.08,9440210669,5,8965478934,6
Tracy Johnson,8933606,STX,2023-08-29,26.03,441536169,2,7698058550,2
Tracy Johnson,8933606,STX,2023-08-29,25.98,8749326564,6,5734951531,5
Tracy Johnson,8933606,STX,2023-08-29,25.87,4272814480,7,3332372288,3
Tracy Johnson,8933606,STX,2023-08-29,28.82,5361003196,6,2566333753,5
Tracy Johnson,8933606,STX,2023-08-29,30.49,1707179329,4,521241012,2
Tracy Johnson,8933606,STX,2023-08-29,34.04,8361584958,2,5717797992,2
Sara Davis,40994287,FTW,2023-08-29,34.33,6323618259,7,2272644032,4
Sara Davis,40994287,FTW,2023-08-29,26.05,5531470004,6,6974476198,6
Sara Davis,40994287,FTW,2023-08-29,24.52,2634716468,4,8235056229,4
Sara Davis,40994287,FTW,2023-08-29,26.7,9902961345,6,5803067985,1
Sara Davis,40994287,FTW,2023-08-29,32.53,3354797048,1,9450535365,6
Sara Davis,40994287,FTW,2023-08-29,22.98,9750221118,3,6528080250,2
Sara Davis,40994287,FTW,2023-08-29,23.42,8594411288,4,9350728924,3
Sara Davis,40994287,FTW,2023-08-29,34.96,5841384556,3,360067901,2
Michael Gonzales,94497229,DAL,2023-08-29,27.8,558969123,6,3012430792,1
